"","s161_P3_258","s180_P2_392","s201_P2_195","s217_P2_360","s220_P3_264","s243_P2_408","s259_P1_379","s282_P2_631","s284_P2_534","s295_P2_794","s306_P2_685","s332_P2_760","s358_P2_865","s359_P2_950","s364_P2_972","s486_P3_279","s697_P2_870","s732_P2_199","s735_P2_479","s738_P2_114"
"GRIN2B",0,0.000148139041884792,2.86244186526093e-05,8.97497502484643e-05,0,0,4.29366279789139e-05,0,0,0,0,2.99165834161548e-05,0,0,0,0,0,0,2.86244186526093e-05,0
"GRIN2C",3.73252047449571e-06,2.53684535277852e-06,7.89810376227131e-06,0,7.46504094899141e-06,1.01473814111141e-05,1.05308050163617e-05,4.33600519280844e-06,7.46504094899141e-06,5.07369070555704e-06,2.63270125409044e-06,0,1.49300818979828e-05,0,0,1.08400129820211e-05,3.73252047449571e-06,2.53684535277852e-06,0,4.55280545244887e-05
"GRIN2D",4.0492241556883e-06,4.83958427066163e-05,2.01358678760238e-05,9.62441116869614e-05,0.00011705938922808,4.53711025374528e-06,2.25521720211466e-06,1.93367165033164e-05,0.000166386301670101,0.000381306307575176,8.05434715040951e-07,2.5489308118008e-05,3.60749061143139e-05,2.11731811841446e-05,7.73217326439313e-05,6.46022119542618e-05,0.000113746387646153,3.08145404733534e-05,8.05434715040951e-07,2.10945998217998e-05
"GRIN3A",0,0,0,0,0,7.88771585841994e-08,6.66513337205908e-08,0,0,0,6.66513337205908e-08,0,3.36828110759868e-08,0,0,3.12762942606724e-08,0,0,0,0
"GRIN3B",9.77493838745906e-06,1.99793311629838e-06,4.58408127435654e-05,0,3.32347905173608e-05,0,1.60442844602479e-05,0,9.77493838745906e-06,7.99173246519353e-06,5.50089752922784e-05,0.000145286610271165,0.000295203139301264,2.5973130511879e-05,9.16816254871307e-06,5.69751412828099e-06,9.77493838745906e-05,0,2.06283657346044e-05,0
"GRK5",4.61623087512061e-05,6.78297891239949e-06,8.08250406993896e-05,1.00706524643959e-05,2.05165816672027e-05,1.18155116538572e-05,2.41532556025873e-05,1.26931607294392e-05,7.92686109869195e-06,1.29095405106958e-05,2.167901966281e-05,0.000103631152482934,7.22743217821914e-05,1.17061087681733e-05,8.78942862416102e-05,1.39333684781367e-05,5.94514582401897e-05,3.06328079914815e-06,2.76878783736976e-05,4.69044087382821e-06
"GRM1",1.00735352379828e-05,5.7810011526564e-06,0,0,0,0,1.57164639912713e-05,1.63103180153921e-05,2.01470704759655e-05,5.7810011526564e-06,3.92911599781782e-06,8.15515900769604e-06,0,5.7810011526564e-06,1.17873479934535e-05,0,1.67892253966379e-05,0,0,0
"GRM2",3.34876126115459e-06,1.68300155670893e-05,2.88105945288004e-06,1.22748013762158e-06,0,8.41500778354466e-06,2.88105945288004e-06,3.8051884266269e-05,3.34876126115459e-06,0,0,0,0,5.61000518902978e-06,4.32158917932006e-06,2.45496027524316e-06,3.34876126115459e-06,2.80500259451489e-06,7.2026486322001e-06,0
"GRM3",0,0,1.98899717217745e-06,3.36141201512973e-06,0,0,0,0,0,0,0,0,0,0,9.94498586088725e-07,0,0,2.54807667455248e-06,0,0
"GRM4",0,2.16721255116656e-07,0,2.54085449942553e-07,0,1.43036028376993e-05,1.35104017446744e-05,2.82037390290733e-05,0,2.16721255116656e-07,6.64445987443003e-07,0,1.26320224637948e-05,0,0,0,3.47380617754358e-06,3.9009825920998e-06,1.55037397070034e-06,5.08170899885106e-07
"GRM5",0.000413249095647866,4.79280753098968e-05,3.70439358977685e-05,9.67904371961157e-05,0.000402673675609241,0.00015177223848134,0,0.0015873631700163,1.87840498021757e-05,0.00226859556466845,0,0.002924406911356,7.51361992087029e-05,5.59160878615462e-05,0.00150027940385962,0,0.000328720871538075,2.39640376549484e-05,0,0
"GRM6",0,0,1.59531067813265e-06,0,0,0,0,4.35226154354593e-06,0,0,0,0,0,0,0,0,0,0,0,4.35226154354593e-06
"GRM7",0,0,0,0,0,0,0,0,1.39841406903777e-05,0,0,0,0,2.33911016938559e-06,3.95310417635092e-06,0,0,0,0,3.71000676388411e-06
"GRM8",0,3.5575476121457e-05,0,0,0,0,6.27883011022114e-06,0,5.35550517536141e-06,0,0,0,2.67775258768071e-06,0,2.1975905385774e-05,0,0,0,0,0
"GRPR",8.52428752716792e-06,0,3.64631189778392e-05,0,8.52428752716792e-06,0,1.21543729926131e-05,8.34105853647686e-06,0,0,7.29262379556784e-05,0.000183503287802491,0.000664894427119098,9.77911285211552e-06,0,4.17052926823843e-05,0,0,0,0
"GSG1L",0,0,0,0,0,0,0,5.77304128871494e-06,0,5.05261102390704e-06,1.37843273760237e-05,0,0,1.26315275597676e-06,0,0,0,0,0,0
"GUCY2C",0,6.3233690601647e-06,1.3832193458523e-07,2.89132138858354e-07,0,0,0,1.44566069429177e-06,2.5951644625628e-05,0,0,0,0,3.5792655057536e-07,0,0,0,0,0,2.89132138858354e-07
"GUCY2F",0,0,0,0,0,0,2.01204431801569e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"GYPA",0,0,0,0,0,0,1.01170211831716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000197307206796663
"GYPB",0,0,0,0,0,0,5.33251974801536e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"GYPC",0,0,0,0,0,0,1.74454113124489e-05,7.98117669741617e-07,0,0,0,0,0.00030779201225176,0,0,0,0,0,0,0
"GZMA",0,0,0,0,0,0,0,5.04501289738204e-07,0,0,0,0,1.9658992978711e-05,0,0,0,0,0,0,0
"HAS1",0,3.51989477961552e-06,0,2.79141051401698e-06,3.00619223605987e-06,7.03978955923103e-06,5.94863420104271e-06,1.11656420560679e-05,0,0,5.94863420104271e-06,0,6.01238447211975e-06,3.51989477961552e-06,0,0,1.20247689442395e-05,0,0,2.79141051401698e-06
"HAS2",0.000186306750729063,0.000303732332347433,0.000228828580560701,0.000407222008363811,0.00389999026413659,0.00068906439577328,0.000400450015981227,0.000633456457454817,5.32305002083036e-05,8.613304947166e-05,0.00210146287152787,0.000626992616052217,0.00861059232894529,0.000131466233404113,0.000525265605377973,0.000342583594337809,0.00392517272661013,0.000249332511628489,5.20064955819775e-05,1.29276828052004e-05
"HAVCR1",0.000272676448845573,0.000189706468835627,0.000352416423346361,5.41488360957114e-05,0,7.48841324351158e-06,0,2.46131073162325e-06,0.00390914873629469,0.000138536893073838,0,1.23065536581162e-06,0,0,0.000581699397571704,6.39940790222044e-05,0,0,0,0
"HAVCR2",2.90027483713259e-06,3.49526087305045e-05,6.78739846028161e-06,0,1.16010993485303e-05,1.9972919274574e-05,0,7.04386352081864e-06,1.16010993485303e-05,1.9972919274574e-05,6.78739846028161e-06,0,9.57090696253754e-05,1.49796894559305e-05,0.000101810976904224,7.04386352081864e-06,5.80054967426517e-06,9.98645963728699e-06,0,0
"HBEGF",0.000346366846540869,1.70214799720673e-05,0.00107686240668587,6.98410037161301e-05,0.000142212924606971,9.47282363662878e-05,0.00110938089980298,4.87126328440235e-05,6.95263186967413e-05,0.000173915121453732,0.000297670533860213,0.000465409884578855,0.000226276564485758,2.81224451712417e-05,0.000367710365189375,0.000905402338998566,0.000834315824360896,1.03609008525627e-05,1.00056901898803e-05,3.46270522626191e-05
"HCAR1",0.000120142772712929,1.2518476480306e-05,0.000538119532584766,6.61533763692167e-05,0.000605621082856636,0.000225332576645507,0.000251675392818808,0.000219723714369184,9.31719461855364e-06,0.000115089219254426,0.00033021966769092,0.000570336609126032,0.000328553704970049,2.01910910972677e-06,0.000665340748418782,8.97795822153655e-06,0,0.000654815256266379,0.00101643487375994,2.83514470153786e-06
"HCAR2",5.56847586498557e-06,0,1.22443080345676e-05,1.45761578715838e-05,1.35498199337731e-05,8.36728852333888e-05,0.000558789650321177,0.000214734986020315,3.31210460370889e-06,0.000252019387021937,1.51374539138527e-05,4.04245444971925e-05,1.57324968676172e-05,0.000388545795360229,4.65647004207502e-05,0,0.000590717996202235,0.000382442011993582,0.00021536812555934,0
"HCAR3",7.01464908786237e-06,0,1.17317103340036e-05,7.29788403378148e-06,9.13785232386326e-05,5.20296229183172e-05,0.000265961877853553,0.000383177225664705,0,2.95697831919257e-05,2.49702029622005e-05,8.28309837834197e-05,4.93337957827683e-05,0,3.48897232153904e-05,0,0.000825083067568908,8.63813277939203e-05,3.92355513627587e-05,0
"HCK",3.06805393387817e-05,7.31769613800834e-05,0.00011574859373625,0.000170462971678746,1.86751109018671e-05,0.000155997398290875,0.000118379243593892,0.000130596631528072,3.06805393387817e-05,3.85739021228347e-05,2.63064985764204e-06,0.00014846774952665,8.47049673048972e-05,4.99191674530801e-05,0.000270299272872719,0.00013472073568159,3.26814440782674e-05,3.85739021228347e-05,6.57662464410509e-06,4.39904443041925e-05
"HCN1",3.90533836397799e-06,3.61010746621494e-05,3.4179827725283e-06,2.33120030807888e-05,0,4.21179204391743e-05,1.70899138626415e-06,4.66240061615776e-06,0,2.0056152590083e-06,0,0,7.81067672795598e-06,8.0224610360332e-06,3.58888191115472e-05,4.66240061615776e-06,0,0,6.8359655450566e-06,0
"HCN2",0,2.82541072290525e-05,0.000572994452752461,2.24065822762904e-05,0.000173740534410526,0.000107365607470399,0.00142293622433528,3.58505316420647e-05,0.00174223147006111,0.000101714786024589,0.000859491679128692,0.00089178197459636,0.000231654045880702,0.00155397589759789,9.54990754587435e-05,5.82571139183552e-05,0.0011679224813152,1.1301642891621e-05,0.000133698705642241,4.48131645525809e-06
"HCN3",0.000137003795656109,8.4965380662453e-05,0.000205928419164589,0.000165512143315482,0.000254101056900647,0.000235910567843559,0.000101591353454531,0.000365150501747557,0.000144029631330781,0.000354220671981766,0.000118065626987698,6.9958740989018e-05,0.000231852577264185,0.000313534221599474,2.60842664275146e-05,0.000150155346513014,0.000181500754929034,0.000141210069269992,0.000255351239764091,0.000189400493897098
"HCN4",0,0.000153368930805751,1.23301782933623e-05,4.18759029531129e-05,7.63197443554421e-06,2.6544622639457e-05,6.16508914668115e-05,0.00176502743357075,2.28959233066326e-05,2.94940251549522e-06,6.16508914668115e-06,8.97340777566704e-06,1.78079403496032e-05,8.55326729493614e-05,3.08254457334057e-05,3.29024951774458e-05,2.54399147851474e-06,2.94940251549522e-06,2.46603565867246e-05,2.39290874017788e-05
"HCRTR1",0,0,0,0,6.83861393916402e-06,0,1.58975445068108e-05,1.33161638320689e-05,0,0,0,0,2.05158418174921e-05,0,0,1.33161638320689e-05,0,5.82720552385312e-06,0,0
"HCRTR2",0,0,2.12363334576237e-06,0,0,0,0,0,0,0,0,0,0,0,4.24726669152474e-06,0,0,0,0,0
"HCST",1.48665433319806e-05,0,5.29937288576451e-05,2.90939759532767e-05,1.48665433319806e-05,1.7054986061997e-05,6.35924746291741e-05,7.27349398831918e-06,7.43327166599031e-06,7.67474372789867e-05,7.41912204007031e-05,0.000109102409824788,0.000178398519983767,8.52749303099852e-06,6.35924746291741e-05,1.45469879766384e-05,1.48665433319806e-05,2.55824790929956e-05,1.0598745771529e-05,0
"HEG1",3.44936648945667e-05,8.21225852378126e-05,0.000306056024684602,5.67220900382452e-05,0.000117684268463816,0.000136870975396354,0.0001734028468468,0.000383620451048132,2.43484693373412e-05,3.0532756049956e-05,0.00201861028459909,0.000644840602540051,0.00102306992653818,4.52727072464864e-05,0.00116700115927896,0.00686477900538598,0.00205246436798674,7.79111706102324e-05,3.468056936936e-05,9.25465679571369e-05
"HEPACAM",0,0,0,0,0,3.60926437680399e-06,0,0,0,0,0,0,0,0,0,1.57942824816468e-06,0,0,0,0
"HEPH",2.97297765715978e-05,0.00096231097684557,0.000267581849075996,7.97328501542969e-06,1.98198510477319e-05,0.00114253176049509,0.00016332570551588,0.000629889516218945,0.00479502151894053,1.36015685773225e-05,3.47508894903891e-06,6.37862801234375e-05,5.94595531431956e-05,1.36015685773225e-05,5.21263342355837e-05,7.5746207646582e-05,2.97297765715978e-05,1.36015685773225e-05,0,1.59465700308594e-05
"HEPHL1",0,0,0.000155389701257022,0.000162404309973412,7.87942160145281e-05,0,0.000388474253142555,0.179797243156479,0,0,0,0,0.000118191324021792,0,0,8.12021549867058e-05,0.010597822053954,0,0,8.12021549867058e-05
"HFE",0.000561296240936681,0.0010435924818997,0.00014195974381515,8.45167425722123e-05,0.000914567252737665,0.000448649673509408,0.000393939472084905,4.02460678915297e-06,0.000782716300593564,0.00193600791363523,0.000372644327514768,0.000216322614916972,0.000744222056302077,0.00138495450868932,0.000106469807861362,0.00035617669468834,0.000597244032643673,0.00143371807421622,0.00016088770965717,0.000310899868310369
"HHIP",5.22574550885885e-07,1.06551926234855e-06,0,1.76049116062061e-05,0,1.20758849732836e-05,3.68593470517773e-07,3.36921584187738e-05,0,3.55173087449518e-07,0.00185149918565094,3.03532958727692e-07,1.04514910177177e-06,1.95345198097235e-05,0,0,0,0.00156579547329087,3.68593470517773e-07,5.12970700249799e-05
"HHLA2",0.000238652318085785,0.00130026014138445,5.66537890456459e-06,0.00335528800587909,0.000556855408866833,0.000185752431586305,0,9.75374420313689e-06,0.000450787711939817,0.000178872711897923,0,0.000165813651453327,0.0011534862040813,0.0208122252936259,0.0112652150405823,1.95074884062738e-05,0,0,0,0
"HLA-DQA1",0.000621416289449009,0.000412823598372246,0.000744748376603237,0.000786885219992427,0.000157556077250611,0.000321507788524119,0.00219649851916439,0.000125904405511256,8.98329846448857e-05,0.00245535861120228,3.68946032602737e-05,0.000105446592358911,0.000661803330607714,0.000186583404803034,0.00122691411498323,9.75590720306505e-05,0.000135608919983801,0.000182591923211003,3.68979576200573e-05,0.000102251288773525
"HLA-DRB5",0.00211109745749043,0.000144706152670506,0.000160351465602593,0.00301414195262798,0.000807251371544239,4.35716371707598e-05,8.4966289486177e-05,0.000327076938399401,0,0.0126217936677675,0,1.52771187667565e-05,0.00033934599890183,3.29686821065978e-05,0.000276051108132647,0.000158393138487664,3.40788147537523e-05,0.000107108332312825,1.16844263108491e-05,0.000115923398252592
"HM13",0.00320945028072418,0.00800048726982906,0.0127983600224812,0.00513913705710204,0.00702242399252952,0.0106386652996079,0.00951608568082725,0.00438553230570763,0.0130240083211095,0.0150334878100201,0.0110117634515085,0.00575367010438386,0.00580326339532798,0.00947312233652943,0.0058231113139473,0.00318717279141832,0.00587156529625424,0.0105433934683903,0.00465217909466563,0.00321382592467787
"HMCN1",3.62512198936036e-05,2.02273490754097e-05,0.000114441111569328,9.53897511643236e-06,4.53144780299113e-05,0.000117846294613256,3.7399056068408e-05,0.000168232833871625,3.44403809179693e-05,3.51779983920168e-06,3.36591504615672e-05,2.77497457932578e-05,0.000183077814353416,9.67394955780463e-06,1.64555846700995e-05,1.21405137845503e-05,7.06934134632001e-05,7.03559967840337e-06,7.4798112136816e-07,2.34138480130612e-05
"HMMR",0.00211013651554419,0.000904772899527839,0.00315053127396682,0.000737915742173632,0.00128942041890876,0.000576880311392705,0.000506593849565875,0.00349006423246765,0.00120907077856133,0.00126707639823755,0.00209392365722395,0.00576873581365217,0.00293137679792855,0.000824116790847833,0.00426745009467635,0.00181828961883669,0.00427383563181331,0.000348188473662025,0.00149689798080723,0.00081538058757165
"HOMER3",0.0051659957963342,0.000893726130521458,0.00829660041230154,6.97816554884576e-05,0.00244220082246912,0.00201412660901905,0.00228419877960526,0.00358857147753357,0.00184746175487794,0.00252348580264008,0.00106932477713957,0.00186416375939854,0.00376525625725215,0.000579351902301034,0.00175767132971741,0.000438590996488859,0.00766028541544831,0.000458815600480014,0.00237268641371052,0.00055809374298083
"HPN",0,0.000218451242406287,9.36393183134905e-05,7.73829889668707e-05,3.19944972433685e-05,0.000113710812552707,3.74557273253962e-07,0.000321781580940729,0,0.000630788196380349,1.49822909301585e-06,0.000352089020865846,0,0,4.34486436974596e-05,0.000103176458818671,8.76561568311466e-07,8.23262989829641e-05,9.8134005592538e-05,2.57941147046677e-06
"HRH1",6.16448813257488e-05,1.36960307354715e-05,0.000162608852322802,4.01001664722864e-05,2.64183699667803e-05,1.78116458797491e-05,2.55958040087426e-05,4.22425846996791e-05,1.63280203266906e-05,1.1999424592673e-05,0.000183902840531756,0.000312513964040685,0.000126588022757489,2.00617254818845e-05,0.000374688371252384,0.000726615016477829,4.67825301495069e-05,8.62458642598375e-06,2.15090789989434e-07,1.01587088396459e-05
"HRH2",0,1.38137071014068e-05,5.24992220867524e-06,2.54712146886711e-06,0,1.25579155467335e-06,0,0,0,3.76737466402004e-06,0,1.27356073443356e-06,0,1.25579155467335e-06,1.04998444173505e-05,2.54712146886711e-06,4.33270534909455e-06,0,0,0
"HRH3",0,0,0,0.000171805621032665,0,6.05908094869317e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.98959128316612e-05,8.59028105163323e-05
"HRH4",0,0,9.18918575791772e-05,0,0,3.3682732566221e-05,0,7.6970819602564e-05,0,0,0,7.6970819602564e-05,0,0,0,7.6970819602564e-05,0,3.3682732566221e-05,0,0
"HS2ST1",0.00276647314445459,0.00303603271856084,0.00825695210938773,0.00227167975117912,0.00284766311717228,0.00125546557354761,0.00360851275706475,0.00795014025369764,0.00204223152448857,0.00425366593898683,0.0082395282688652,0.0048418072247708,0.00361078871999803,0.00416730129833867,0.00481745529494978,0.00300193206956071,0.00460474342933222,0.00262437372866399,0.00238314823882914,0.00102283539817121
"HSD11B1",6.62301615382167e-05,0,8.49010141776235e-05,4.87230003397322e-05,0.00195378976537739,0,8.49010141776235e-05,0.000243615001698661,0.00019869048461465,0,0,0.00326439229976172,0.00175509928076274,0.000103099049267607,0,0,0,0,0,0
"HSD17B2",0,0.000149744663919013,6.36796786382591e-06,7.38276861175895e-06,0,0.000101077648145334,0.00096155996345378,0.000509411034211368,0.000686727727014267,0,3.18398393191296e-06,0,0,0,0,0,7.7160418765648e-06,0.000299489327838025,2.22878875233907e-05,0
"HSD17B7",0.000967657200969259,0.000460539475492471,0.00121892271269315,0.000982578687566257,0.0010534620899937,0.000770691576825351,0.000557293064579473,0.00116844366976549,0.00191470936299098,0.000547879614263264,0.000787762810221463,0.00118831439057945,0.00064196219626873,0.00100408927382205,0.000691267873898021,0.000655577734079136,0.000714874674434523,0.00051702804455134,0.000455677052526554,0.000613161976160597
"HSP90AA1",0.0608792068772521,0.0668758589225081,0.0680574067546328,0.112881417876905,0.0665795613924421,0.0369425103980003,0.0491598613731014,0.175169659722549,0.0461830521243267,0.0605011001522314,0.0373894551388611,0.0800026241675701,0.108003795013142,0.0699555689551889,0.115176066733652,0.105184416747615,0.164114938214874,0.0723254409815066,0.0860904934909111,0.0306225057916093
"HSP90AB1",0.0417269331242354,0.010842033427797,0.0184469888107322,0.0136614125692317,0.054656169725325,0.00390399861948805,0.00469125548639522,0.0380242002915434,0.0184910931702106,0.0156854167028992,0.00904433167078898,0.0204484639886285,0.0945858949174147,0.0102538010935384,0.0162503703191126,0.0155345287093139,0.131025113730941,0.016923906102859,0.0128365917150469,0.0129762464807184
"HSPA8",0.0244539084767662,0.0194744550480231,0.0229796106802265,0.00876341137777984,0.0190301742588512,0.0217892870913074,0.0133335876319343,0.0182758092659658,0.0160461087939991,0.0273071253772862,0.00699692441483178,0.0337226659759542,0.0423325480012571,0.0319057911573875,0.0273072941606987,0.013034363573779,0.0476491965945637,0.017319241469205,0.0099754056039598,0.00531878766175089
"HTR1A",0,0,0,0,0,0,0,5.31453613795909e-06,0,0,0,0,0,0,0,0,0,0,0,0
"HTR1B",6.91939927970518e-05,1.70941639283806e-05,0.000156960001094439,6.0007193339995e-05,6.91939927970518e-05,3.41883278567611e-05,9.81000006840247e-05,4.66722614866627e-05,4.84357949579363e-05,2.27922185711741e-05,9.81000006840247e-06,0.000126681852606656,8.30327913564622e-05,2.84902732139676e-05,0.000294300002052074,5.33397274133289e-05,1.38387985594104e-05,4.55844371423482e-05,0,0
"HTR1D",6.10175655334235e-05,2.62840475221412e-05,0.00295016375003819,6.40704756354977e-05,2.24801557228402e-05,0.000236556427699271,0.000198145326495103,0.00016206061484273,0.00119144825331053,0.00324447654208558,0.000616452126873653,0.00273995504629452,0.000706519179860693,8.76134917404706e-06,0.00322903495029056,0.000640704756354977,0.000166995442512527,0,0.000205484042291218,3.76885150797045e-06
"HTR1E",0,0,0,0,0,0,0,7.23320754297748e-07,0,0,0,0,0,0,0,0,0,0,0,0
"HTR1F",0,0,0,0,0,0,0,4.96227755303621e-05,0,0,0.00110060577850048,0,0.000872888951653349,2.35849123578745e-05,0,0,0,0,0,0
"HTR2A",5.06063526526676e-06,1.22764226000976e-06,4.17648883394991e-06,0,1.01212705305335e-05,3.68292678002927e-06,5.22061104243739e-06,0,0,0,2.08824441697496e-06,1.57366787682556e-05,1.26515881631669e-05,1.22764226000976e-06,1.77500775442871e-05,1.21051375140428e-06,2.53031763263338e-06,0,1.04412220848748e-06,1.21051375140428e-06
"HTR2B",0,3.13627657243648e-05,1.65791277905314e-05,6.3906432475805e-05,0,6.62102831958812e-05,1.89475746177502e-05,2.21214573954709e-05,0,1.39390069886066e-05,2.36844682721877e-06,4.91587942121577e-06,2.02408825009048e-06,0.00242545342630074,4.73689365443755e-06,0,8.09635300036193e-06,6.96950349430329e-06,5.2105830198813e-05,0.00142803593452636
"HTR2C",0.000184764418014055,0,0,1.08843652499017e-05,0,0,0,0,1.31974584295754e-05,0,0,0,6.59872921478769e-06,1.10545070994992e-05,2.41277747857416e-05,0,0.000960115100751609,2.7636267748748e-06,0,0
"HTR3A",5.39407028874672e-06,0.000300137377610309,3.40088993627027e-05,7.66335414571271e-06,0,0.000123927691400386,2.04053396176216e-05,0.000160930437059967,3.59604685916448e-06,1.16182210687862e-05,0,9.19602497485525e-05,0,2.13000719594413e-05,6.80177987254055e-06,0,0,5.80911053439308e-06,2.26725995751352e-06,7.66335414571271e-06
"HTR3B",0,0,0,1.69771574378858e-05,0,0,0,0,2.11007590335498e-05,0,0,0,0,0,0,0,0,0,0,0
"HTR3C",0,0,0,0,0,0,0,0,0,0,0,0,1.97223834648191e-06,0,1.94472096410579e-06,4.06501928649737e-06,0,0,0,0
"HTR3D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10077211844525e-05,0,0,0
"HTR3E",0,0,0,0,0,0,0,0,0,0,0,0,0,7.55912563920992e-05,0,0,2.94382915410537e-05,0,0,0
"HTR4",0,0,0,3.20358573041177e-05,0,0,6.8270000224639e-05,0,0,0,6.8270000224639e-05,0,0,4.03963681869924e-05,0,0,0,0,0,0
"HTR5A",0,0,8.33842939825406e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTR6",0,7.21129962090367e-05,0,0,0,0,0,0.000102238426942389,6.94873825974732e-05,0,0,0.000102238426942389,0.000138974765194946,0,0,0,0.000625386443377259,0,0,0
"HTR7",3.97823214730215e-05,0,0.000184961815896549,0.000154928444584648,0,0,0.00887816716303435,0,3.97823214730215e-05,3.38986475185686e-05,0.00675110628022404,0.00689431578401684,0.0113379616198111,0,0.00120225180332757,0.000232392666876972,0.0152763716633188,3.38986475185686e-05,0,0
"HYAL2",0.00082958539668847,0.000227742376155826,0.00113684697916396,0.000587314591175311,0.000324357170151241,0.000150395908782149,0.000282967290911082,0.00189315443508138,0.000412268067846968,0.00032227694739032,0.000573902474278232,0.00107674341715474,0.000696645438016265,0.000693539990783969,0.00109041161241205,0.00120826231473676,0.000393067335924183,0.000256962152719215,0.000326805146642244,0.000876819031107634
"HYLS1",0.00138092320009851,0.000521206877917565,0.000890100738329944,0.000828210932986892,0.000364032399315183,0.000311324913655458,0.000558835281784113,0.00176056815096016,0.000910080998287958,0.000699606547540355,0.000723029153236146,0.00230610126975951,0.00111569526116412,0.00109488424690066,0.00113495412898423,0.000932357217973268,0.00141568155289238,0.00126278981831034,0.000486820425884099,0.00121504495085462
"ICAM1",0.156816504747045,0.0409978007482674,0.689016350361565,0.588461972702322,0.0956374237961772,0.0431400073823494,0.078585299809841,0.183560149532844,0.0116497823017544,0.429089131390708,0.0245489090154212,0.711519389202468,0.0529224067665259,0.339978212984494,0.0949854636058105,0.268625549731068,0.017848463259105,0.035851325341914,0.00161040843141163,0.0532370680858882
"ICAM2",0.015234404912201,0.00169039701087827,0.0165730018503317,0.000692660173250923,0.00974438104081555,0,0.00025158206157202,0.00107748207010968,0.000382633389419114,0.00119804836693315,1.67721374381347e-05,0.00511809274603181,0.00533297677961574,0.00198580619724535,0.00332086644061323,0.00202033419960333,0.000143487521032168,0.000196955869199516,0.000352231658338267,0.000288616422644069
"ICAM3",0.000345531755379623,0.000160607889954137,0.00100826617820944,0.00136225568621792,0.000301335833179904,0.000187784795247866,0.000112909964946833,0.000964762726882862,0.000347540660934156,0.00104380434556853,0.000431831094007187,0.000501011969703247,0.000192856942140693,0.000367347833405739,7.13115568085263e-05,0.000306404014529258,0.000194865847695226,0.000100807079864831,0.000239686065939769,0.000169764386428373
"ICAM4",8.48886519433319e-05,1.23633069123258e-05,0.000264551261142882,0.000162511344303993,0.000255532166564111,6.47601790645636e-06,2.0162151916552e-05,6.4903408371117e-05,8.66210734115632e-07,9.41966240939108e-05,3.66584580300945e-06,1.61001951013244e-05,1.21269502776188e-05,2.94364450293471e-05,1.34414346110347e-05,2.36471615550702e-05,1.29931610117345e-05,4.12110230410859e-05,6.10974300501575e-07,0
"ICAM5",4.39769303310949e-05,3.09379126429054e-06,9.67496319845672e-05,0.000261071579220071,0.000119882316929971,7.73447816072635e-06,1.18630338945655e-05,3.59602726198445e-05,4.21696592215978e-06,7.42512997220994e-05,2.00353461330439e-05,2.37337799290974e-05,1.98799822044676e-05,5.25944514929392e-05,7.90868926304364e-06,8.34278324780393e-05,6.0844794019734e-05,8.66261554001351e-06,1.84536082804352e-06,4.31523271438134e-06
"ICOS",0,6.95814482186553e-07,0,0,0,0,0,0,0,0,0,0,2.68192030187761e-06,0,5.72996120107552e-07,0,0,0,0,0
"ICOSLG",0.00215480316116703,0.00127677293325411,0.0177076619339602,0.000466897994361917,0.00317820623625104,0.000271097702458595,0.00182935554778479,0.0121551327639313,0.00123053839257793,0.00476685960418032,0.000477518309558986,0.00301302911688722,0.000128673920171112,0.0022522034339057,0.00774616014044828,0.00107377865675482,0.00846314107749441,0.000421705662910423,0.018406693700182,0.000551604565475255
"IFIT5",0.0018945299911375,0.00108189855812518,0.00570864634946426,0.00208461841106194,0.00365901011822968,0.000420465121453194,0.0011940529379608,0.00418047465722395,0.000352047648298765,0.00389729366961002,0.000623859119271652,0.00629163121587469,0.00235467935255568,0.00262852172417231,0.00860657258091968,0.00268612915371044,0.00138221986504187,0.00051881953582821,0.00207282223499936,0.00207899949351191
"IFITM1",0.116899381960329,0.365108863831574,0.127573741801199,0.0266545061154282,0.54142466070099,0.000563333343263016,0.176948281226751,1.5147544063963,0.0558885800797106,2.80892025913691,0.00112739019482649,0.976960547714422,3.38870475454272,3.27857061875864,0.779271770530397,0.091801280101482,0.0711268134988396,0.160854871450627,0.206759615470926,1.02045157562925
"IFITM2",0.0196740987475617,0.0194117339408767,0.0290134852068702,0.00154488739500709,0.00521070995159422,0.00843547417242375,0.00335839938256909,0.0127467218812769,0.0675021691770006,0.102584460363356,0.0211452119148044,0.0259820340396238,0.0713847470405634,0.0393952326852153,0.00197699323513543,0.00415024834082414,0.00554898139975273,0.0173666618618161,0.000323261968978237,0.0341057589449383
"IFITM3",0.0150332886501616,0.00706084932329749,0.0297743118402262,0.0199952238067823,0.0190228603804551,0.00102689808778416,0.0246231405905746,0.04949097777474,0.0315460517206724,0.0524433872898441,0.0126106024418689,0.0276561673911962,0.0811344329786974,0.0306379456091732,0.0340638223783695,0.0124991257606502,0.0192742300901703,0.0168477112852124,0.00507138970920758,0.0185507039700333
"IFITM5",0,0,0,0,0,0,0,0,0,2.56533591677044e-06,0,0,0,0,0,0,0,0,0,0
